site_id,nom,email,telephone,telephone_2,adresse,code_postal,ville,departement,departement_nom,latitude,longitude,site_web,formations,url_fiche,source_dep_url
23632,Auto Ecole Espace La Rocade,,0590480992,,centre cial Rocade,97139,LES ABYMES,971,guadeloupe,16.27395,-61.502615,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-espace-la-rocade--a--les-abymes--97139--23632.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23560,Auto-école MAQUIABA,,0590246633,,40 rue du Debarcaderie,97111,MORNE A L`EAU,971,guadeloupe,16.35,-61.516667,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-maquiaba--a--morne-a-l-eau--97111--23560.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
611,Ecole de Conduite Mornalienne ECM,,0590247889,,33 bis Rue du Cimetiere,97111,MORNE A L EAU,971,guadeloupe,45.2924281,-123.2081963,,Brevet de sécurité routière | Permis AAC | Permis Auto,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-mornalienne-ecm--a--morne-a-l-eau--97111--611.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23557,ECAM ANICETTE MONDELIS,,0590245366,,20 Rue Cimetière,97111,MORNE A L'EAU,971,guadeloupe,16.35,-61.516667,,,https://www.auto-ecole.info/info-auto-ecole--ecam-anicette-mondelis--a--morne-a-l-eau--97111--23557.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23556,AUTO ECOLE LA FAC,,0590844568,,13 rue achille rene boisneuf DERRIERE CREDIT AGRICOLE,97111,MORNE A L'EAU,971,guadeloupe,16.35,-61.516667,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-la-fac--a--morne-a-l-eau--97111--23556.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23559,Permis Eco-Auto Ecole,,0590247760,,38 Rue Moule,97111,MORNE A L'EAU,971,guadeloupe,16.35,-61.516667,,,https://www.auto-ecole.info/info-auto-ecole--permis-eco-auto-ecole--a--morne-a-l-eau--97111--23559.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23656,Permis Plus,,0590818525,,103 Rue Victor Schoelcher,97170,PETIT BOURG,971,guadeloupe,16.1939164,-61.5930065,,,https://www.auto-ecole.info/info-auto-ecole--permis-plus--a--petit-bourg--97170--23656.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23664,Auto-école LANDAIS,,0590955607,,rue Shoelcher,97170,PETIT BOURG,971,guadeloupe,16.1939164,-61.5930065,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-landais--a--petit-bourg--97170--23664.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23663,AUTO ECOLE PYRAMIDE,,0590958006,,RUE DU STADE,97170,PETIT BOURG,971,guadeloupe,16.1951232,-61.5928419,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-pyramide--a--petit-bourg--97170--23663.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23657,ATTITUDES CONDUITE,,0590952783,,22 Rue Victor Schoelcher,97170,PETIT BOURG,971,guadeloupe,16.1939164,-61.5930065,,,https://www.auto-ecole.info/info-auto-ecole--attitudes-conduite--a--petit-bourg--97170--23657.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23660,FAM S CONDUITE,,0690562617,,Barbotteau,97170,PETIT BOURG,971,guadeloupe,16.2014582,-61.6519828,,,https://www.auto-ecole.info/info-auto-ecole--fam-s-conduite--a--petit-bourg--97170--23660.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23661,AUTO-ECOLE PHILBERT,,0690648911,,CENTRE COMMERCIAL DE BELLEVUE,97170,PETIT BOURG,971,guadeloupe,16.18334,-61.58334,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-philbert--a--petit-bourg--97170--23661.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23591,Auto-école BOLBEC,,0590946357,,12 résid Convenance Gate,97122,BAIE MAHAULT,971,guadeloupe,16.266667,-61.583333,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-bolbec--a--baie-mahault--97122--23591.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
31724,ECOLE DE CONDUITE P. BOLBEC,,0590946357,,LA CONVENANCE,97122,BAIE MAHAULT Guadeloupe,971,guadeloupe,16.266667,-61.583333,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-p-bolbec--a--baie-mahault--97122--31724.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23592,EC2R,,0590381098,,14 Centre Commercial LE TAMARINIER,97122,BAIE MAHAULT,971,guadeloupe,16.1969556,-61.5896695,,"Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis à Point | Tests psychotechniques | Permis Camion | Permis CACES | Permis Bateau | Post permis, perfectionnement à la conduite | Éco Conduite | Code en ligne possible | Conduite supervisée | Conduite aménagée",https://www.auto-ecole.info/info-auto-ecole--ec2r--a--baie-mahault--97122--23592.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23595,Excellence Conduite,,0590264229,,2 résid Negresco,97122,BAIE MAHAULT,971,guadeloupe,16.266667,-61.583333,,,https://www.auto-ecole.info/info-auto-ecole--excellence-conduite--a--baie-mahault--97122--23595.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23594,ECOLE DE CONDUITE MIRABEL,,0590252244,,18 LA BELLE COUR CODE,97122,BAIE MAHAULT,971,guadeloupe,16.266667,-61.583333,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-mirabel--a--baie-mahault--97122--23594.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23593,Hubert Ecole De Conduite,,0590807599,,168 Belcourt,97122,BAIE MAHAULT,971,guadeloupe,16.2580415,-61.589098,,,https://www.auto-ecole.info/info-auto-ecole--hubert-ecole-de-conduite--a--baie-mahault--97122--23593.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23596,Auto Ecole Nouvel Horizon,,0590265796,,38 Rue Gambetta,97122,BAIE MAHAULT,971,guadeloupe,16.265313,-61.5887916,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-nouvel-horizon--a--baie-mahault--97122--23596.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
31723,ECOLE DE CONDUITE ECC,,0590861797,,24 BIS RUE DE LA REPUBLIQUE,97122,BAIE MAHAULT-GUADELOUPE,971,guadeloupe,16.266667,-61.583333,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-ecc--a--baie-mahault--97122--31723.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23597,AUTO-ECOLE TOP-CONDUITE,,0590034332,,LIEU DIT DIGUE CASTELBON,97122,BAIE MAHAULT,971,guadeloupe,16.266667,-61.583333,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-top-conduite--a--baie-mahault--97122--23597.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23524,Auto-école S`VANESSA,,,,rue Choelcher - Basse-Terre,97100,BASSE TERRE,971,guadeloupe,16.0260827,-61.7001039,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-s-vanessa--a--basse-terre--97100--23524.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23514,Auto-Ecole Francois Samuel,,0590812911,,32 Rue Maurice Marie Claire,97100,BASSE TERRE,971,guadeloupe,15.998761,-61.725646,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-francois-samuel--a--basse-terre--97100--23514.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23522,Centre Conduite Sécurité Routière Petite Parisienne,,0590812195,,cite Petit Paris,97100,BASSE TERRE,971,guadeloupe,15.998761,-61.725646,,,https://www.auto-ecole.info/info-auto-ecole--centre-conduite-securite-routiere-petite-parisienne--a--basse-terre--97100--23522.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23516,LEADER FORMATION,,0590993227,,4 rue DELRIEU,97100,BASSE TERRE,971,guadeloupe,16.0007035,-61.7317057,,,https://www.auto-ecole.info/info-auto-ecole--leader-formation--a--basse-terre--97100--23516.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23515,Star Ecole,,0590991016,,4 Rue Père Labat,97100,BASSE TERRE,971,guadeloupe,16.0194152,-61.7469357,,,https://www.auto-ecole.info/info-auto-ecole--star-ecole--a--basse-terre--97100--23515.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23510,E.C.G(ECOLE DE CONDUITE GUADELOUPENNE),,0590980850,,2 PLACE SAINT FRANCOIS,97100,BASSE TERRE,971,guadeloupe,49.505372,-1.4766741,,,https://www.auto-ecole.info/info-auto-ecole--e-c-g-ecole-de-conduite-guadeloupenne--a--basse-terre--97100--23510.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23507,Auto Ecole Caraibe,,0590813086,,1 Rue Peynier,97100,BASSE TERRE,971,guadeloupe,15.9986699,-61.7314822,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-caraibe--a--basse-terre--97100--23507.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23517,NOLIVOS CONDUITE,,0590814143,,44 COUR NOLIVOS,97100,BASSE TERRE,971,guadeloupe,15.998761,-61.725646,,,https://www.auto-ecole.info/info-auto-ecole--nolivos-conduite--a--basse-terre--97100--23517.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23509,Eco Conduite,,0590991031,,17 Boulevard Maritime,97100,BASSE TERRE,971,guadeloupe,49.3586019,-1.7580376,,,https://www.auto-ecole.info/info-auto-ecole--eco-conduite--a--basse-terre--97100--23509.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23508,Castry Marcel,,0590813668,,13 Boulevard Gén Félix Eboué,97100,BASSE TERRE,971,guadeloupe,15.9938194,-61.7270064,,,https://www.auto-ecole.info/info-auto-ecole--castry-marcel--a--basse-terre--97100--23508.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23523,Auto-Ecole Boyau,,0590814951,,gal Marchande Desmarais,97100,BASSE TERRE,971,guadeloupe,15.998761,-61.725646,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-boyau--a--basse-terre--97100--23523.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
31705,C.F.R.ROSAN CALIFER,,0590927662,,42 RUE AMEDEE FENGAROL,97100,BASSE TERRE,971,guadeloupe,16,-61.73334,,,https://www.auto-ecole.info/info-auto-ecole--c-f-r-rosan-califer--a--basse-terre--97100--31705.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23519,Auto-Ecole Cantin,,0590811624,,69 Rue Maurice Marie Claire,97100,BASSE TERRE,971,guadeloupe,15.998761,-61.725646,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-cantin--a--basse-terre--97100--23519.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23513,ECOLE DE CONDUITE KOUDOYOR,,0590991053,,3 Rue Mortenol,97100,BASSE TERRE,971,guadeloupe,16.1926737,-61.5906165,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-koudoyor--a--basse-terre--97100--23513.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23521,Auto-Ecole BAPTISTIDE,,0590802362,,Chemin de Circonvallation N 671,97100,BASSE TERRE,971,guadeloupe,15.9982696,-61.7248982,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-baptistide--a--basse-terre--97100--23521.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23518,Nolivos Conduite,,0590814143,,44 Rue Cours Nolivos,97100,BASSE TERRE,971,guadeloupe,15.998761,-61.725646,,,https://www.auto-ecole.info/info-auto-ecole--nolivos-conduite--a--basse-terre--97100--23518.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23512,Auto Ecole Notre Dame du Mont Carmel,,0590818887,,29 Rue Amédée Fengarol,97100,BASSE TERRE,971,guadeloupe,16.2431386,-61.5372836,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-notre-dame-du-mont-carmel--a--basse-terre--97100--23512.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23511,Auto-Ecole Lavaury-Bosc,,0590812555,,26 Rue Peynier,97100,BASSE TERRE,971,guadeloupe,15.9986699,-61.7314822,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-lavaury-bosc--a--basse-terre--97100--23511.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23598,C F C S R,,0590987883,,Place de l`Eglise,97125,BOUILLANTE,971,guadeloupe,48.8020259,-1.1966187,,,https://www.auto-ecole.info/info-auto-ecole--c-f-c-s-r--a--bouillante--97125--23598.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23609,Ecole de Conduite F.Doressamy,,0590867784,,2 Rue Schoelcher,97130,CAPESTERRE BELLE EAU,971,guadeloupe,16.0454458,-61.5642247,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-f-doressamy--a--capesterre-belle-eau--97130--23609.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23608,Auto-Moto Ecole LEON,,0590867000,,13 rue Léopold Dorval,97130,CAPESTERRE BELLE EAU,971,guadeloupe,16.0456865,-61.5645856,,,https://www.auto-ecole.info/info-auto-ecole--auto-moto-ecole-leon--a--capesterre-belle-eau--97130--23608.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23612,Auto-ecole Francillone Jean-paul,,0590860561,,64 Rue Schoelcher,97130,CAPESTERRE BELLE EAU,971,guadeloupe,16.0454458,-61.5642247,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-francillone-jean-paul--a--capesterre-belle-eau--97130--23612.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23610,Virapin Jean Philippe,,0590860360,,32 Rue Paul Lacavé,97130,CAPESTERRE BELLE EAU,971,guadeloupe,16.0430698,-61.5651974,,,https://www.auto-ecole.info/info-auto-ecole--virapin-jean-philippe--a--capesterre-belle-eau--97130--23610.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23613,Star Ecole,,0590863439,,79 Rue Liberté,97130,CAPESTERRE BELLE EAU,971,guadeloupe,16.1320577,-61.5721421,,,https://www.auto-ecole.info/info-auto-ecole--star-ecole--a--capesterre-belle-eau--97130--23613.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23611,Girault Marie-Gisèle,,0590869292,,59 Boulevard Delgrès,97130,CAPESTERRE BELLE EAU,971,guadeloupe,16.0482375,-61.5639542,,,https://www.auto-ecole.info/info-auto-ecole--girault-marie-gisele--a--capesterre-belle-eau--97130--23611.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23614,IDEAL CONDUITE,,0590322164,,Allée Flamboyants,97130,CAPESTERRE BELLE EAU,971,guadeloupe,16.0524672,-61.5648488,,,https://www.auto-ecole.info/info-auto-ecole--ideal-conduite--a--capesterre-belle-eau--97130--23614.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23599,Auto-école S.M.L.C,,0590284425,,Bourg de Deshaies,97126,DESHAIES,971,guadeloupe,16.3108369,-61.7897365,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-s-m-l-c--a--deshaies--97126--23599.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23564,Auto-école GOURBEYRE,,0590813456,,rue Vobel Blanchet,97113,GOURBEYRE,971,guadeloupe,15.9897804,-61.6830286,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-gourbeyre--a--gourbeyre--97113--23564.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23602,ABC Conduite,,0590929217,,Zac 14 Fortyl,97128,GOYAVE,971,guadeloupe,16.133333,-61.566667,,,https://www.auto-ecole.info/info-auto-ecole--abc-conduite--a--goyave--97128--23602.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23601,CER CLERIL,,0590929217,,67 RUE FELIX EBOUE,97128,GOYAVE,971,guadeloupe,16.1340341,-61.5766901,,,https://www.auto-ecole.info/info-auto-ecole--cer-cleril--a--goyave--97128--23601.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23600,Auto Ecole Vouteau,,0590958026,,32 Rue Liberté,97128,GOYAVE,971,guadeloupe,16.1320577,-61.5721421,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-vouteau--a--goyave--97128--23600.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23561,Auto-école BESRY,,0590978325,,18 rue du Commandant Mortenol,97112,GRAND BOURG,971,guadeloupe,15.88334,-61.31667,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-besry--a--grand-bourg--97112--23561.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23562,Auto Ecole Besry,,0590978325,,r Commdt Mortenol,97112,GRAND BOURG,971,guadeloupe,15.88334,-61.31667,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-besry--a--grand-bourg--97112--23562.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23563,Auto Ecole Manicord Daniel,,0590979589,,r Doct Marcel Etzol,97112,GRAND BOURG,971,guadeloupe,15.88334,-61.31667,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-manicord-daniel--a--grand-bourg--97112--23563.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23607,AUTO ECOLE M.E.M.E CONDUITE,,0590959852,,LES GEMEAUX,97129,LAMENTIN,971,guadeloupe,16.2705,-61.6391,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-m-e-m-e-conduite--a--lamentin--97129--23607.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23603,AUTO ECOLE ACAJOU 2,,0596507993,,18 lotissement EVASION ACAJOU,97129,LAMENTIN,971,guadeloupe,16.2705,-61.6391,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-acajou-2--a--lamentin--97129--23603.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23604,Auto-école BEMATOL ETIENNE,,0590259611,,1 cité Jean Jaurés,97129,LAMENTIN,971,guadeloupe,14.6077562,-61.0696821,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-bematol-etienne--a--lamentin--97129--23604.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23605,ECOLE DE CONDUITE MAYA,,0590257591,,Borel,97129,LAMENTIN,971,guadeloupe,16.2705,-61.6391,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-maya--a--lamentin--97129--23605.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23606,ABC CONDUITE,,0590942769,,cité JEAN JAURES,97129,LAMENTIN,971,guadeloupe,14.6087142,-61.0701112,,,https://www.auto-ecole.info/info-auto-ecole--abc-conduite--a--lamentin--97129--23606.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23671,Prestige Auto,,0590236094,,185 Boulevard Général de Gaulle,97190,LE GOSIER,971,guadeloupe,16.2062123,-61.4866601,,,https://www.auto-ecole.info/info-auto-ecole--prestige-auto--a--le-gosier--97190--23671.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23674,Guadeloupe Permis,,0590840286,,82 Boulevard Gén de Gaulle,97190,LE GOSIER,971,guadeloupe,16.2064328,-61.4937133,,,https://www.auto-ecole.info/info-auto-ecole--guadeloupe-permis--a--le-gosier--97190--23674.html,https://www.auto-ecole.info/auto-ecole--guadeloupe--971.html
23397,AUTO MOTO ECOLE STAR II,,0139644221,,19 Boulevard de la Gare,95210,SAINT GRATIEN,95,val-d-oise,48.9645174,2.2844761,,,https://www.auto-ecole.info/info-auto-ecole--auto-moto-ecole-star-ii--a--saint-gratien--95210--23397.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
39200,AUTO ECOLE DES DIABLOTS,,,,19 Pl. de Culcheth,95320,SAINT-LEU LA FORET,95,val-d-oise,49.01444244384799,2.2438890933989999,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-des-diablots--a--saint-leu-la-foret--95320--39200.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
31664,AUTO ECOLE DU GRAND CENTRE,,0130375472,,9 AVENUE DU GENERAL DE GAULLE,95310,SAINT OUEN L AUMONE,95,val-d-oise,49.041942596435995,2.1122219562530997,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-du-grand-centre--a--saint-ouen-l-aumone--95310--31664.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
39199,SAUVEGARDE 95,,0130171267,,,95310,SAINT OUEN L AUMONE,95,val-d-oise,49.041942596435995,2.1122219562530997,,,https://www.auto-ecole.info/info-auto-ecole--sauvegarde-95--a--saint-ouen-l-aumone--95310--39199.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
31662,RAXLIZEE AUTO ECOLE,,0130371536,0188339324,49 Bis Rue du Parc,95310,SAINT OUEN L AUMONE,95,val-d-oise,49.0373776,2.1081089,,,https://www.auto-ecole.info/info-auto-ecole--raxlizee-auto-ecole--a--saint-ouen-l-aumone--95310--31662.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
39198,LIESSE AUTO ECOLE,,0130399414,,,95310,ST OUEN L AUMONE,95,val-d-oise,49.041942596435995,2.1122219562530997,,,https://www.auto-ecole.info/info-auto-ecole--liesse-auto-ecole--a--saint-ouen-l-aumone--95310--39198.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
31663,DRIVER FORMATION,,0130373928,,32 RUE DU GENERAL LECLERC,95310,SAINT OUEN L AUMONE,95,val-d-oise,49.041942596435995,2.1122219562530997,,,https://www.auto-ecole.info/info-auto-ecole--driver-formation--a--saint-ouen-l-aumone--95310--31663.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
39290,CER GARE DE SAINT LEU,,0986630297,,"90, rue du Général de Gaulle",95320,SAINT LEU LA FORET,95,val-d-oise,49.0165881,2.2426647,,CER,https://www.auto-ecole.info/info-auto-ecole--cer-gare-de-saint-leu--a--saint-ouen-l-aumone--95320--39290.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
31666,BG PRESTATIONS,,,,11 RUE JULES VERNE,95320,SAINT LEU LA FORET,95,val-d-oise,,,,,https://www.auto-ecole.info/info-auto-ecole--bg-prestations--a--saint-ouen-l-aumone--95320--31666.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
9479,BAYELINE AUTO ECOLE,,0134165819,,124 rue D'Ermont,95390,SAINT PRIX,95,val-d-oise,49.0010113,2.2593687,,,https://www.auto-ecole.info/info-auto-ecole--bayeline-auto-ecole--a--saint-prix--95390--9479.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
39167,COACH PERMIS 95,,,,,95110,SANNOIS,95,val-d-oise,48.974723815917997,2.2558329105376997,,,https://www.auto-ecole.info/info-auto-ecole--coach-permis-95--a--sannois--95110--39167.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
39166,AUTO ECOLE DES 100 NOIX,,0139824226,,7 Bd Gambetta,95110,SANNOIS,95,val-d-oise,48.9747668,2.249661,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-des-100-noix--a--sannois--95110--39166.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
9464,ESPACE PERMIS,,0130250297,,2/4 rue Vauconsant,95110,SANNOIS,95,val-d-oise,48.9710978,2.2588217,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Code en ligne possible,https://www.auto-ecole.info/info-auto-ecole--espace-permis--a--sannois--95110--9464.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
9559,CER PASTEUR SANNOIS,cerpasteursannois@gmail.com,0139826560,,55 boulevard Maurice Berteaux,95110,SANNOIS,95,val-d-oise,48.9684523,2.2677736000001,https://www.cer-sannois.fr,"Brevet de sécurité routière | Permis AAC | Permis Auto | Équivalence 125 (7h) | Permis à 1€ par Jour | CER | Post permis, perfectionnement à la conduite | Éco Conduite | Code en ligne possible | Formation auto par stage possible | Conduite supervisée",https://www.auto-ecole.info/info-auto-ecole--cer-pasteur-sannois--a--sannois--95110--9559.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
39180,AUTO ECOLE ALBERT CAMUS,,0984089396,,56 Bd Albert Camus,95200,SARCELLES,95,val-d-oise,48.9801385,2.3722253,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-albert-camus--a--sarcelles--95200--39180.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
9482,AUTO ECOLE NEUF CINQ,,0139905102,,63 rue Pierre Brossolette,95200,SARCELLES,95,val-d-oise,48.9926868,2.3758224000001,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-neuf-cinq--a--sarcelles--95200--9482.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
9534,AUTO ECOLE DU VILLAGE,,0139336543,,1/ 5 place de la Libération,95200,SARCELLES,95,val-d-oise,48.9963128,2.3777872000001,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-du-village--a--sarcelles--95200--9534.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
31640,SAAB AUTO ECOLE,,0139932490,,27 BD BERGSON,95200,SARCELLES,95,val-d-oise,48.9997215271,2.3775000572205003,,,https://www.auto-ecole.info/info-auto-ecole--saab-auto-ecole--a--sarcelles--95200--31640.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
23394,ALLIANCE AUTO ECOLE,,0139900700,,65 BOULEVARD GENERAL DE GAULLE,95200,SARCELLES,95,val-d-oise,48.9939666,2.3702621,,,https://www.auto-ecole.info/info-auto-ecole--alliance-auto-ecole--a--sarcelles--95200--23394.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
23390,Auto-Ecole Allendé,,0139932333,,18 boulevard Salvador Allendé,95200,SARCELLES,95,val-d-oise,48.9783378,2.3923124,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-allende--a--sarcelles--95200--23390.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
39181,AUTO ECOLE DU PETIT ROSNE,,0967808239,0642136831,100 RUE PIERRE BROSSOLETTE,95200,SARCELLES,95,val-d-oise,48.9951049,2.3792579,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-du-petit-rosne--a--sarcelles--95200--39181.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
39183,AMBITION EXCELLENCE AU PERMIS,,0177712538,,,95200,SARCELLES,95,val-d-oise,48.9997215271,2.3775000572205003,,,https://www.auto-ecole.info/info-auto-ecole--ambition-excellence-au-permis--a--sarcelles--95200--39183.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
9465,CENTRE DE FORMATION M A J P,,0139923240,,88 avenue Paul Valéry,95200,SARCELLES,95,val-d-oise,48.9802347,2.3741709999999,,Permis Moto | Permis Moto A2,https://www.auto-ecole.info/info-auto-ecole--centre-de-formation-m-a-j-p--a--sarcelles--95200--9465.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
23391,Auto-ecole EURO PERMIS,,0134290154,,56 avenue PAUL VALERY,95200,SARCELLES,95,val-d-oise,48.97933,2.3798108,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-euro-permis--a--sarcelles--95200--23391.html,https://www.auto-ecole.info/auto-ecole--val-d-oise--95.html
